y_salary_m_hu,y_inglab_m_ha,clase,estrato1,sex,age,regsalud,maxeduclevel,p6426,sizefirm,depto,hoursworkusual,cuentapropia,totalhoursworked,relab,formal
7000.0,8633.3330078125,1,4,0,27,1.0,6.0,60.0,2.0,11,10.0,0,10.0,1.0,0.0
2800.0,2800.0,1,2,0,48,3.0,4.0,4.0,1.0,11,20.0,0,20.0,3.0,0.0
4375.0,4896.97509765625,1,2,1,26,1.0,6.0,4.0,5.0,11,48.0,0,48.0,1.0,1.0
4180.5556640625,4496.52783203125,1,2,1,61,1.0,4.0,120.0,5.0,11,48.0,0,48.0,1.0,1.0
4883.720703125,5218.34619140625,1,2,0,28,1.0,7.0,48.0,5.0,11,43.0,0,43.0,1.0,1.0
3797.7041015625,4525.3515625,1,2,0,24,1.0,7.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
30916.666015625,33493.0546875,1,4,1,63,1.0,7.0,168.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,4,0,65,1.0,7.0,240.0,5.0,11,42.0,1,42.0,4.0,1.0
17658.71484375,29494.04296875,1,2,0,30,1.0,7.0,84.0,5.0,11,48.0,0,48.0,1.0,1.0
4104.9384765625,4104.9384765625,1,2,0,40,,6.0,24.0,2.0,11,54.0,0,54.0,1.0,0.0
,,1,4,0,56,1.0,7.0,18.0,2.0,11,70.0,0,70.0,5.0,1.0
6319.4443359375,6946.52783203125,1,2,1,33,1.0,7.0,132.0,5.0,11,48.0,0,48.0,1.0,1.0
4885.41650390625,5167.361328125,1,2,0,36,1.0,6.0,1.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,22,1.0,6.0,18.0,1.0,11,60.0,1,60.0,4.0,0.0
2916.66674804688,2916.66674804688,1,1,1,45,3.0,5.0,49.0,2.0,11,48.0,0,48.0,1.0,0.0
3797.7041015625,4372.3408203125,1,1,0,34,1.0,6.0,1.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,1,0,36,3.0,3.0,1.0,1.0,11,30.0,1,30.0,4.0,0.0
3797.7041015625,4525.3515625,1,2,1,60,1.0,3.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4525.3515625,1,2,1,25,1.0,7.0,36.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,23,1.0,7.0,24.0,5.0,11,40.0,0,40.0,1.0,1.0
46666.66796875,50555.55859375,1,4,1,58,1.0,7.0,300.0,5.0,11,40.0,0,40.0,2.0,1.0
53472.22265625,60156.25,1,4,0,63,1.0,7.0,69.0,5.0,11,48.0,0,48.0,2.0,1.0
14583.3330078125,15190.97265625,1,4,0,54,1.0,7.0,120.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,1,0,53,3.0,4.0,62.0,1.0,11,40.0,1,40.0,4.0,0.0
3797.7041015625,3797.7041015625,1,2,1,53,1.0,1.0,0.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4676.1650390625,1,2,0,49,1.0,4.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
4618.0556640625,5046.85888671875,1,1,1,44,1.0,6.0,36.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,1,0,45,1.0,6.0,108.0,1.0,11,48.0,1,48.0,4.0,0.0
3878.50634765625,4316.43310546875,1,2,1,46,1.0,6.0,1.0,5.0,11,47.0,0,47.0,1.0,1.0
4375.0,4375.0,1,1,1,21,3.0,5.0,72.0,1.0,11,48.0,0,48.0,1.0,0.0
1458.33337402344,1458.33337402344,1,1,0,22,3.0,6.0,24.0,1.0,11,48.0,0,48.0,1.0,0.0
2187.5,2187.5,1,1,1,21,3.0,5.0,24.0,2.0,11,48.0,0,48.0,1.0,0.0
1701.38891601562,1701.38891601562,1,1,1,19,3.0,6.0,12.0,2.0,11,48.0,0,48.0,1.0,0.0
3797.7041015625,4662.38720703125,1,4,1,58,1.0,7.0,48.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,1,1,62,3.0,5.0,120.0,1.0,11,40.0,1,40.0,4.0,0.0
,,1,1,0,64,3.0,1.0,120.0,1.0,11,21.0,1,21.0,4.0,0.0
,,1,1,0,25,3.0,4.0,84.0,1.0,11,21.0,1,21.0,4.0,0.0
2138.88891601562,2138.88891601562,1,1,1,32,3.0,4.0,6.0,2.0,11,24.0,0,24.0,1.0,0.0
,,1,1,0,36,3.0,5.0,180.0,1.0,11,28.0,1,28.0,4.0,0.0
4083.33325195312,4083.33325195312,1,2,0,39,2.0,7.0,0.0,2.0,11,40.0,0,40.0,1.0,0.0
4861.111328125,5006.9443359375,1,2,0,31,1.0,7.0,9.0,5.0,11,48.0,0,48.0,1.0,1.0
3422.22216796875,3422.22216796875,1,2,1,33,,5.0,1.0,2.0,11,60.0,0,60.0,1.0,0.0
3797.7041015625,4834.146484375,1,2,1,40,1.0,5.0,8.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,6,1,45,1.0,6.0,60.0,2.0,11,48.0,1,48.0,4.0,1.0
,,1,6,0,39,1.0,7.0,1.0,5.0,11,40.0,1,40.0,4.0,1.0
3797.7041015625,4263.560546875,1,6,0,23,,6.0,12.0,1.0,11,48.0,0,48.0,3.0,0.0
,,1,2,1,56,,7.0,18.0,1.0,11,112.0,1,112.0,4.0,0.0
,,1,2,1,55,3.0,6.0,2.0,2.0,11,48.0,1,48.0,4.0,0.0
4180.5556640625,4180.5556640625,1,2,1,50,3.0,4.0,0.0,3.0,11,48.0,0,48.0,1.0,0.0
,,1,3,1,65,1.0,7.0,7.0,1.0,11,70.0,1,70.0,4.0,0.0
,,1,3,0,64,1.0,7.0,360.0,1.0,11,18.0,1,18.0,4.0,0.0
,,1,3,0,20,2.0,7.0,0.0,1.0,11,15.0,1,19.0,4.0,0.0
11666.6669921875,12638.8896484375,1,4,1,42,1.0,7.0,24.0,4.0,11,40.0,0,40.0,1.0,1.0
8263.888671875,9738.1015625,1,4,1,23,1.0,7.0,16.0,5.0,11,24.0,0,24.0,1.0,1.0
29166.666015625,31597.220703125,1,4,1,52,1.0,7.0,268.0,5.0,11,40.0,0,40.0,1.0,1.0
36493.33203125,36493.33203125,1,4,0,25,1.0,7.0,7.0,5.0,11,5.0,0,5.0,1.0,1.0
,,1,4,1,36,1.0,7.0,10.0,5.0,11,60.0,1,60.0,4.0,1.0
,,1,4,0,34,1.0,7.0,10.0,5.0,11,50.0,1,50.0,4.0,1.0
33156.97265625,33156.97265625,1,4,1,44,2.0,7.0,144.0,5.0,11,44.0,0,44.0,2.0,1.0
,,1,4,1,72,1.0,7.0,1.0,5.0,11,48.0,0,48.0,1.0,1.0
17013.888671875,17013.888671875,1,4,1,37,1.0,7.0,24.0,4.0,11,48.0,0,48.0,1.0,0.0
3072.22216796875,3072.22216796875,1,2,1,61,3.0,4.0,60.0,4.0,11,60.0,0,60.0,1.0,0.0
3797.7041015625,4348.03564453125,1,2,1,49,1.0,6.0,120.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4348.03564453125,1,2,0,52,1.0,6.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
6222.22216796875,6481.4814453125,1,3,1,32,1.0,7.0,42.0,4.0,11,48.0,0,48.0,1.0,1.0
7000.0,7291.66650390625,1,3,1,29,1.0,7.0,72.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,3,1,63,3.0,4.0,240.0,1.0,11,16.0,1,16.0,4.0,0.0
3797.7041015625,4525.3515625,1,2,0,50,1.0,6.0,96.0,1.0,11,48.0,0,48.0,3.0,1.0
4375.0,4375.0,1,2,1,55,1.0,4.0,36.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,53,1.0,5.0,10.0,2.0,11,48.0,1,48.0,4.0,0.0
5833.33349609375,6262.13671875,1,2,0,30,1.0,7.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,62,3.0,4.0,24.0,2.0,11,48.0,1,48.0,4.0,0.0
,,1,2,1,66,3.0,4.0,24.0,2.0,11,48.0,0,48.0,6.0,0.0
38888.890625,39091.43359375,1,4,1,54,1.0,7.0,14.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4226.5078125,1,4,0,20,1.0,7.0,6.0,4.0,11,48.0,0,48.0,1.0,1.0
6708.33349609375,8101.7861328125,1,4,1,44,1.0,7.0,132.0,4.0,11,40.0,0,40.0,1.0,1.0
,,1,4,0,38,1.0,7.0,144.0,1.0,11,60.0,1,60.0,4.0,1.0
,,1,3,0,76,1.0,4.0,120.0,2.0,11,40.0,0,40.0,5.0,0.0
5250.0,5250.0,1,3,1,48,1.0,7.0,72.0,2.0,11,40.0,0,40.0,1.0,0.0
7000.0,7170.138671875,1,3,0,25,1.0,7.0,2.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,64,1.0,6.0,24.0,2.0,11,60.0,0,60.0,5.0,0.0
,,1,3,0,51,1.0,5.0,24.0,2.0,11,66.0,0,66.0,5.0,0.0
11666.6669921875,12201.388671875,1,3,1,34,1.0,7.0,10.0,5.0,11,40.0,0,40.0,1.0,1.0
72916.6640625,78993.0546875,1,6,0,40,1.0,7.0,72.0,5.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5329.86083984375,1,3,0,37,1.0,7.0,18.0,3.0,11,48.0,0,56.0,1.0,1.0
3797.7041015625,4550.58203125,1,3,0,50,1.0,4.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,6181.11865234375,1,3,1,34,1.0,7.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,1,1,64,3.0,4.0,240.0,1.0,11,72.0,1,72.0,4.0,0.0
2170.11669921875,2170.11669921875,1,1,1,23,3.0,5.0,96.0,4.0,11,84.0,0,84.0,1.0,0.0
,,1,1,0,23,1.0,6.0,0.0,1.0,11,48.0,0,48.0,3.0,0.0
1701.38891601562,1701.38891601562,1,1,0,44,3.0,3.0,120.0,1.0,11,48.0,0,48.0,3.0,0.0
4472.22216796875,4472.22216796875,1,1,1,34,3.0,3.0,132.0,2.0,11,48.0,0,48.0,1.0,0.0
3797.7041015625,4510.072265625,1,1,1,43,1.0,4.0,40.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,36,1.0,7.0,1.0,5.0,11,30.0,1,30.0,4.0,1.0
,,1,3,1,43,1.0,7.0,36.0,5.0,11,50.0,1,60.0,4.0,1.0
,,1,1,0,62,3.0,1.0,36.0,1.0,11,35.0,1,49.0,4.0,0.0
21875.0,21875.0,1,3,1,35,2.0,7.0,12.0,5.0,11,48.0,0,48.0,2.0,1.0
14907.4072265625,14907.4072265625,1,3,0,35,1.0,7.0,120.0,5.0,11,36.0,0,36.0,2.0,1.0
,,1,3,1,39,1.0,7.0,96.0,1.0,11,40.0,1,40.0,4.0,0.0
,,1,1,0,39,3.0,4.0,48.0,1.0,11,84.0,1,84.0,4.0,0.0
,,1,1,1,23,,3.0,12.0,1.0,11,48.0,1,48.0,4.0,0.0
3888.88891601562,3888.88891601562,1,1,1,27,3.0,5.0,108.0,2.0,11,48.0,0,48.0,1.0,0.0
,,1,3,1,48,3.0,6.0,3.0,1.0,11,48.0,1,48.0,4.0,0.0
42583.33203125,46131.9453125,1,6,1,45,1.0,7.0,123.0,4.0,11,40.0,0,40.0,1.0,1.0
75833.3359375,77466.6640625,1,6,0,44,1.0,7.0,24.0,4.0,11,40.0,0,40.0,1.0,1.0
3888.88891601562,4494.90771484375,1,6,0,48,1.0,4.0,72.0,1.0,11,48.0,0,48.0,3.0,1.0
3797.7041015625,4685.76806640625,1,1,0,49,1.0,4.0,240.0,1.0,11,48.0,0,48.0,3.0,1.0
3375.73706054688,4022.53466796875,1,1,0,23,1.0,7.0,36.0,2.0,11,54.0,0,54.0,1.0,1.0
,,1,1,1,19,,6.0,1.0,2.0,11,16.0,1,16.0,4.0,0.0
3159.72216796875,3159.72216796875,1,1,1,24,3.0,6.0,3.0,2.0,11,48.0,0,48.0,1.0,0.0
1166.66662597656,1166.66662597656,1,1,0,26,3.0,7.0,2.0,1.0,11,6.0,0,6.0,1.0,0.0
,,1,1,1,43,3.0,3.0,84.0,1.0,11,30.0,1,30.0,4.0,0.0
2170.11669921875,2170.11669921875,1,1,0,20,1.0,5.0,12.0,2.0,11,84.0,0,84.0,1.0,0.0
2592.59252929688,2700.61743164062,1,3,1,34,1.0,4.0,24.0,4.0,11,90.0,0,90.0,1.0,1.0
2592.59252929688,2700.61743164062,1,3,1,24,1.0,6.0,9.0,4.0,11,90.0,0,90.0,1.0,1.0
,,1,6,0,43,1.0,7.0,156.0,5.0,11,45.0,0,45.0,1.0,1.0
,,1,6,1,44,1.0,7.0,216.0,5.0,11,40.0,0,40.0,1.0,1.0
2333.33325195312,2408.95068359375,1,3,1,19,1.0,6.0,7.0,4.0,11,90.0,0,90.0,1.0,1.0
3797.7041015625,4079.64868164062,1,3,1,34,1.0,7.0,120.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,30,1.0,7.0,60.0,2.0,11,48.0,0,48.0,1.0,0.0
,,1,3,0,56,1.0,6.0,120.0,2.0,11,48.0,0,48.0,1.0,0.0
5185.18505859375,6116.37890625,1,3,0,36,1.0,6.0,24.0,4.0,11,45.0,0,45.0,1.0,1.0
,,1,2,1,80,1.0,4.0,240.0,1.0,11,48.0,1,48.0,4.0,0.0
21875.0,21875.0,1,2,0,38,1.0,7.0,24.0,5.0,11,48.0,0,48.0,2.0,1.0
,,1,3,0,28,1.0,7.0,15.0,5.0,11,40.0,1,40.0,4.0,1.0
11180.5556640625,11180.5556640625,1,3,0,24,1.0,7.0,4.0,5.0,11,48.0,0,48.0,2.0,1.0
3188.88891601562,3188.88891601562,1,2,0,62,1.0,4.0,144.0,1.0,11,45.0,0,45.0,3.0,0.0
3797.7041015625,4572.94287109375,1,2,0,30,1.0,7.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,23,1.0,7.0,24.0,3.0,11,50.0,0,50.0,1.0,1.0
1458.33337402344,1458.33337402344,1,3,0,42,3.0,6.0,8.0,2.0,11,16.0,0,16.0,1.0,0.0
3797.7041015625,4666.32373046875,1,3,0,28,1.0,6.0,16.0,5.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,6317.2294921875,1,2,1,41,1.0,6.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,41,1.0,6.0,48.0,1.0,11,30.0,1,30.0,4.0,0.0
3797.7041015625,4368.2900390625,1,2,1,18,1.0,6.0,6.0,5.0,11,48.0,0,48.0,1.0,0.0
,,1,2,1,59,3.0,4.0,400.0,1.0,11,40.0,1,40.0,4.0,0.0
3797.7041015625,4348.03564453125,1,2,1,37,1.0,6.0,52.0,4.0,11,48.0,0,48.0,1.0,1.0
5104.16650390625,5529.513671875,1,3,1,30,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
6066.66650390625,6867.20703125,1,3,0,29,1.0,7.0,10.0,5.0,11,50.0,0,50.0,1.0,1.0
4861.111328125,5633.43310546875,1,2,1,50,1.0,6.0,72.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,51,1.0,6.0,120.0,1.0,11,48.0,1,48.0,4.0,0.0
5833.33349609375,6718.05517578125,1,2,1,22,1.0,7.0,12.0,5.0,11,16.0,0,16.0,1.0,1.0
,,1,3,0,65,1.0,4.0,36.0,1.0,11,72.0,1,72.0,4.0,0.0
7000.0,8097.8974609375,1,3,0,30,1.0,7.0,6.0,5.0,11,40.0,0,40.0,1.0,1.0
4557.2451171875,5593.7548828125,1,3,1,41,1.0,6.0,18.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,0,39,1.0,7.0,1.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,43,1.0,7.0,132.0,4.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,27,3.0,7.0,1.0,1.0,11,30.0,1,30.0,4.0,0.0
5833.33349609375,5833.33349609375,1,3,0,23,3.0,6.0,12.0,1.0,11,40.0,0,40.0,3.0,0.0
,,1,2,0,34,1.0,6.0,144.0,2.0,11,55.0,0,55.0,5.0,0.0
9722.22265625,11097.322265625,1,2,1,40,1.0,7.0,192.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,34,1.0,7.0,48.0,1.0,11,54.0,1,54.0,4.0,1.0
,,1,3,0,30,1.0,6.0,6.0,2.0,11,70.0,0,70.0,5.0,0.0
3888.88891601562,3888.88891601562,1,3,0,27,1.0,6.0,48.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,52,1.0,7.0,48.0,1.0,11,18.0,1,18.0,4.0,0.0
2138.88891601562,2138.88891601562,1,3,0,40,1.0,6.0,1.0,2.0,11,24.0,0,24.0,1.0,0.0
5250.0,6153.45263671875,1,3,0,22,1.0,7.0,10.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,32,3.0,5.0,2.0,3.0,11,70.0,1,70.0,4.0,0.0
,,1,3,0,26,3.0,6.0,6.0,1.0,11,12.0,1,12.0,4.0,0.0
,,1,3,1,33,1.0,6.0,72.0,2.0,11,40.0,1,40.0,4.0,0.0
4493.8271484375,4493.8271484375,1,3,0,29,,3.0,43.0,2.0,11,54.0,0,54.0,1.0,0.0
,,1,3,1,35,,6.0,48.0,3.0,11,70.0,1,70.0,4.0,0.0
5617.2841796875,5617.2841796875,1,3,1,29,,6.0,0.0,3.0,11,54.0,0,54.0,1.0,0.0
3645.83325195312,3645.83325195312,1,3,0,21,,6.0,1.0,2.0,11,48.0,0,48.0,1.0,0.0
2916.66674804688,2916.66674804688,1,3,0,33,3.0,4.0,2.0,2.0,11,48.0,0,48.0,1.0,0.0
3629.62963867188,3629.62963867188,1,3,1,37,,4.0,24.0,2.0,11,45.0,0,45.0,1.0,0.0
9333.3330078125,10111.111328125,1,3,1,48,1.0,7.0,2.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,0,47,2.0,7.0,24.0,5.0,11,30.0,0,30.0,2.0,1.0
6904.76171875,6904.76171875,1,3,1,22,1.0,6.0,18.0,2.0,11,98.0,0,98.0,1.0,0.0
,,1,3,0,55,1.0,6.0,192.0,1.0,11,70.0,1,70.0,4.0,1.0
6416.66650390625,6931.23095703125,1,3,0,22,1.0,7.0,0.0,4.0,11,40.0,0,40.0,1.0,1.0
,,1,3,0,52,1.0,5.0,240.0,1.0,11,30.0,1,35.0,4.0,0.0
,,1,3,1,29,3.0,6.0,60.0,1.0,11,36.0,1,36.0,4.0,0.0
,,1,3,1,51,1.0,7.0,84.0,1.0,11,30.0,1,30.0,4.0,1.0
,,1,3,1,56,1.0,7.0,36.0,1.0,11,72.0,1,72.0,4.0,1.0
14000.0,14597.3330078125,1,3,0,30,1.0,7.0,60.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,3,1,20,3.0,5.0,24.0,2.0,11,40.0,1,40.0,4.0,0.0
3797.7041015625,3797.7041015625,1,2,1,36,1.0,6.0,6.0,5.0,11,48.0,0,48.0,1.0,1.0
3038.16333007812,3501.11352539062,1,2,0,31,1.0,6.0,12.0,2.0,11,60.0,0,60.0,1.0,1.0
3707.40747070312,3707.40747070312,1,3,0,30,3.0,6.0,12.0,3.0,11,54.0,0,54.0,1.0,0.0
3797.7041015625,4489.0078125,1,2,1,51,1.0,6.0,12.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4348.03564453125,1,2,1,22,1.0,7.0,12.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,42,1.0,7.0,12.0,5.0,11,50.0,1,62.0,4.0,1.0
,,1,3,0,41,1.0,7.0,36.0,2.0,11,63.0,1,63.0,4.0,0.0
,,1,3,1,20,1.0,7.0,36.0,2.0,11,9.0,0,9.0,6.0,0.0
,,1,2,0,50,1.0,6.0,84.0,1.0,11,50.0,1,50.0,4.0,0.0
,,1,3,1,40,1.0,6.0,120.0,3.0,11,60.0,0,60.0,5.0,1.0
,,1,3,0,37,1.0,5.0,120.0,3.0,11,60.0,0,60.0,6.0,0.0
1296.29626464844,1296.29626464844,1,3,0,20,1.0,7.0,36.0,3.0,11,36.0,0,36.0,1.0,0.0
1296.29626464844,1296.29626464844,1,3,1,18,1.0,5.0,36.0,3.0,11,36.0,0,36.0,1.0,0.0
,,1,2,1,65,1.0,4.0,72.0,1.0,11,14.0,1,14.0,4.0,0.0
3797.7041015625,4525.3515625,1,2,0,64,1.0,4.0,120.0,5.0,11,48.0,0,48.0,1.0,1.0
3255.17504882812,3255.17504882812,1,2,0,25,3.0,7.0,8.0,3.0,11,56.0,0,56.0,1.0,0.0
4050.88452148438,4663.83056640625,1,2,1,28,1.0,6.0,36.0,5.0,11,45.0,0,45.0,1.0,1.0
,,1,3,1,38,1.0,6.0,36.0,2.0,11,60.0,0,60.0,5.0,0.0
,,1,3,0,29,1.0,7.0,1.0,2.0,11,18.0,0,18.0,5.0,1.0
3888.88891601562,3888.88891601562,1,3,0,54,,7.0,12.0,2.0,11,48.0,0,48.0,1.0,0.0
6740.74072265625,7608.62451171875,1,3,0,24,1.0,7.0,1.0,5.0,11,45.0,0,45.0,1.0,1.0
1166.66662597656,1166.66662597656,1,3,0,60,,5.0,12.0,1.0,11,48.0,0,48.0,3.0,0.0
3645.7958984375,4309.447265625,1,2,1,22,1.0,6.0,48.0,3.0,11,50.0,0,50.0,1.0,1.0
6319.4443359375,6319.4443359375,1,2,1,33,,7.0,12.0,2.0,11,48.0,0,48.0,1.0,0.0
3797.7041015625,4307.5263671875,1,2,0,42,1.0,6.0,4.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4226.5078125,1,2,1,20,1.0,6.0,1.0,5.0,11,48.0,0,48.0,1.0,0.0
2430.5556640625,2430.5556640625,1,2,1,19,1.0,6.0,6.0,3.0,11,24.0,0,24.0,1.0,0.0
3797.7041015625,4797.68798828125,1,2,1,46,1.0,6.0,36.0,5.0,11,48.0,0,48.0,1.0,1.0
4666.66650390625,4666.66650390625,1,2,1,42,1.0,6.0,48.0,2.0,11,50.0,0,50.0,1.0,0.0
3645.7958984375,3645.7958984375,1,2,0,29,1.0,6.0,84.0,2.0,11,50.0,0,50.0,1.0,0.0
,,1,6,0,64,1.0,7.0,360.0,5.0,11,20.0,0,20.0,1.0,1.0
,,1,3,1,49,1.0,5.0,14.0,1.0,11,70.0,1,70.0,4.0,0.0
3796.52783203125,4112.90478515625,1,3,0,38,1.0,7.0,70.0,4.0,11,48.0,0,48.0,1.0,1.0
2187.5,2187.5,1,1,1,65,3.0,3.0,458.0,2.0,11,48.0,0,48.0,1.0,0.0
,,1,1,1,23,3.0,6.0,48.0,1.0,11,40.0,1,40.0,4.0,0.0
1458.33337402344,1458.33337402344,1,1,0,21,3.0,5.0,36.0,2.0,11,48.0,0,48.0,1.0,0.0
,,1,2,1,48,1.0,4.0,240.0,2.0,11,48.0,0,48.0,5.0,0.0
7291.66650390625,7291.66650390625,1,2,0,48,1.0,6.0,120.0,2.0,11,48.0,0,48.0,1.0,1.0
3888.88891601562,3888.88891601562,1,2,1,23,3.0,6.0,12.0,2.0,11,24.0,0,24.0,1.0,0.0
,,1,1,0,46,3.0,4.0,82.0,1.0,11,40.0,1,40.0,4.0,0.0
3797.7041015625,4525.3515625,1,1,1,24,1.0,5.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
19444.4453125,20416.666015625,1,3,1,48,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
10694.4443359375,11585.6474609375,1,3,1,23,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,61,1.0,6.0,240.0,1.0,11,60.0,1,60.0,4.0,1.0
,,1,3,0,44,1.0,6.0,24.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,3,1,23,1.0,7.0,1.0,5.0,11,40.0,1,40.0,4.0,1.0
,,1,1,1,54,3.0,4.0,60.0,2.0,11,40.0,1,40.0,4.0,0.0
,,1,1,0,26,3.0,1.0,60.0,2.0,11,54.0,0,54.0,6.0,0.0
,,1,3,1,66,1.0,6.0,60.0,2.0,11,40.0,1,40.0,4.0,1.0
46666.66796875,46666.66796875,1,4,1,35,1.0,7.0,18.0,5.0,11,40.0,0,40.0,1.0,1.0
46666.66796875,46666.66796875,1,4,0,36,1.0,7.0,18.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,4,0,64,1.0,5.0,6.0,3.0,11,30.0,1,30.0,4.0,0.0
,,1,3,1,72,1.0,3.0,120.0,1.0,11,54.0,1,54.0,4.0,0.0
,,1,3,1,53,1.0,6.0,300.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,6,0,43,1.0,7.0,36.0,5.0,11,40.0,0,40.0,1.0,1.0
10500.0,12152.77734375,1,4,0,58,1.0,6.0,312.0,5.0,11,40.0,0,40.0,2.0,1.0
,,1,4,1,49,1.0,7.0,24.0,1.0,11,60.0,1,60.0,4.0,0.0
9722.22265625,11243.1552734375,1,3,1,41,1.0,6.0,24.0,2.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5695.00732421875,1,3,0,35,1.0,6.0,18.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,6,1,55,1.0,7.0,120.0,1.0,11,48.0,1,64.0,4.0,0.0
,,1,6,0,47,1.0,7.0,86.0,5.0,11,40.0,1,52.0,4.0,1.0
,,1,4,1,51,1.0,7.0,1.0,5.0,11,40.0,1,40.0,4.0,1.0
,,1,4,0,51,1.0,7.0,12.0,1.0,11,4.0,1,4.0,4.0,1.0
3797.7041015625,4525.3515625,1,2,0,43,1.0,6.0,18.0,5.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5986.673828125,1,2,1,22,1.0,7.0,3.0,4.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,6125.0,1,3,0,66,1.0,3.0,60.0,1.0,11,20.0,0,20.0,3.0,0.0
2531.802734375,2531.802734375,1,3,1,66,1.0,3.0,60.0,2.0,11,72.0,0,72.0,1.0,1.0
,,1,3,0,37,1.0,7.0,24.0,3.0,11,40.0,0,40.0,1.0,1.0
,,1,6,1,38,1.0,7.0,6.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,6,0,37,1.0,7.0,84.0,5.0,11,40.0,0,40.0,1.0,1.0
3797.7041015625,4356.13720703125,1,2,1,21,1.0,6.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4356.13720703125,1,2,0,21,1.0,6.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4356.13720703125,1,2,1,18,1.0,6.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4226.5078125,1,2,0,21,1.0,6.0,2.0,5.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,5833.33349609375,1,2,1,38,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
3694.4443359375,3953.0556640625,1,2,1,52,1.0,6.0,120.0,5.0,11,60.0,0,60.0,1.0,1.0
7291.66650390625,7595.486328125,1,2,0,48,1.0,7.0,24.0,3.0,11,48.0,0,48.0,1.0,1.0
4375.0,4375.0,1,1,1,20,,5.0,0.0,3.0,11,48.0,0,48.0,1.0,0.0
5055.5556640625,5055.5556640625,1,2,1,38,1.0,6.0,60.0,2.0,11,60.0,0,60.0,1.0,0.0
5833.33349609375,6426.388671875,1,2,0,34,1.0,6.0,16.0,5.0,11,40.0,0,40.0,1.0,1.0
40833.33203125,44236.11328125,1,3,1,40,1.0,7.0,120.0,5.0,11,40.0,0,40.0,1.0,1.0
11666.6669921875,12152.7783203125,1,3,1,55,1.0,7.0,5.0,5.0,11,40.0,0,40.0,2.0,1.0
,,1,3,1,46,3.0,3.0,96.0,1.0,11,105.0,1,105.0,4.0,0.0
